ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA
100001001,1,1,63,2,134853,1,1,0.7050940633347167,2.876096153210525,0.7562202519962298,2
100001002,0,0,66,2,157576,2,2,3.3788920277434924,1.3406489794222458,1.586601005919492,2
100001003,0,1,43,2,203738,2,1,2.500102275151088,1.8391101714646272,-0.4153311162566197,2
100001004,0,1,44,2,280570,2,2,4.057606545001207,2.187229482095347,-0.9346667664011872,2
100001005,0,1,65,3,69487,0,2,0.5887806791825734,2.7439096283281708,2.3499864188645794,2
100001006,1,1,73,3,214126,2,1,2.8369732938743475,4.731794276311999,0.9048369917292525,2
100001007,0,0,60,2,136671,1,1,1.6895490323017717,1.004695749291283,2.203915281506942,2
100001008,0,1,62,2,174337,1,1,1.8388815653011614,2.183993528180162,1.2157922091350422,2
100001009,1,1,58,2,126710,1,1,0.48155227343344564,2.6882977790192246,0.5228402366287707,2
100001010,1,1,43,2,167139,2,2,1.9308103969150503,2.4789534869552665,-1.255823711279939,2
100001011,0,0,64,2,122094,1,2,2.1536109153483047,1.0213897914358236,2.138944867982746,2
100001012,0,1,37,3,170113,2,2,2.6628840131473424,2.5540326071364756,-0.5201468425418516,2
100001013,1,1,46,2,192698,2,1,1.7635075782607432,2.7266226313278445,-0.8582402682671099,2
100001014,0,1,57,2,144197,1,2,1.8964860412772286,1.8561571422713712,0.7305932199626366,2
100001015,0,1,51,2,133623,1,1,1.063889074078493,1.6633761461517182,0.7736866449339489,2
100001016,1,1,32,3,171052,2,2,1.8974577961434436,3.2532860807318453,-1.4222674166515041,2
100001017,0,0,64,2,130492,1,2,2.256672154275292,1.061361515491018,2.1131917175561092,2
100001018,0,0,68,2,135705,1,1,1.8552493923656066,1.2448402441335782,2.6286414193471264,2
100001019,1,1,55,2,171804,2,2,2.2614930215647164,2.866066471002604,-0.6404338629513115,2
100001020,0,0,73,2,192167,2,1,3.40959208928776,1.7541805084087632,2.1680406672631762,2
100001021,1,1,34,3,134377,1,2,0.7516937323121511,3.049049465712826,-0.6576186931937114,2
100001022,0,1,44,2,146716,1,1,1.0644960004114548,1.513007594913493,0.3664500590360612,2
100001023,0,0,58,2,267872,1,1,3.3000335849098263,1.5540878005690741,1.6775377772579287,2
100001024,1,1,65,2,142193,0,1,0.10753201298819244,2.8788588953896395,1.382550698645607,2
100001025,1,1,56,2,183765,1,1,1.15041573112623,2.894618580978519,0.23700615077604262,2
100001026,1,1,42,2,218664,2,2,2.5525139590654184,2.690008526300145,-1.4713602241218362,2
100001027,1,1,65,3,145174,1,2,1.600348897364604,4.040083956724049,0.9319193039248324,2
100001028,0,0,72,2,224961,2,2,4.357508270586193,1.8391947793163619,1.6885981450292364,2
100001029,1,1,45,2,262634,2,2,3.1783244275545592,2.984977704736103,-1.4561896499117177,2
100001030,0,0,68,2,287106,2,2,5.053250945025762,2.0058237463977067,1.2780564812428867,2
100001031,0,0,60,2,166298,2,1,2.774594124876404,1.2423506880599873,1.5740550621772564,2
100001032,1,1,30,3,133328,0,2,-0.08363746185830043,2.8288394304783364,-0.3211991628954292,2
100001033,0,0,63,2,129798,1,1,1.655915924050704,1.068687950155629,2.3897475152823793,2
100001034,0,0,57,2,281084,2,1,4.161324362706562,1.6830550504330681,1.045342012381644,2
100001035,1,1,46,2,160678,1,2,1.179853906740733,2.448552284512753,-0.531865854196154,2
100001036,1,1,70,3,167532,1,1,1.434942467207925,4.334699363589504,1.446093358810241,2
100001037,0,0,65,2,178591,1,2,2.8786112425461323,1.3179502700422943,2.0144785837905017,2
100001038,0,0,63,2,273063,2,2,4.754781789386621,1.7907262546413434,1.0638171635332658,2
100001039,0,1,54,2,149410,1,2,1.8785261930193489,1.7939568934516252,0.5628242887508662,2
100001040,0,1,49,2,124658,1,2,1.4482453988621493,1.5280090124770331,0.3815868480868151,2
100001041,1,1,64,2,153645,1,2,1.50218377248838,2.9629100237592803,0.4348720656224804,2
100001042,1,1,61,2,308529,2,2,4.122491110875654,3.6848890879567735,-0.7641343460960068,2
100001043,1,1,57,2,155062,1,2,1.3575020548906869,2.7575882834473466,0.06427165933054443,2
100001044,1,1,42,2,199654,1,2,1.5771727457208098,2.5092791823599216,-0.8655028602395567,2
100001045,0,0,62,2,124723,1,2,2.120519638966256,0.9792264875047216,2.034153423649613,2
100001046,1,1,41,2,127752,1,2,0.6397842763343211,2.146640954506568,-0.6840994448583773,2
100001047,1,1,51,2,157595,2,1,1.4127171964193468,2.7221241648549204,-0.4741215154751672,2
100001048,1,1,38,2,135534,1,2,0.6682097584386957,2.092055377947276,-0.865920198561825,2
100001049,1,1,56,2,166264,2,2,2.196258073031725,2.876326627353546,-0.5626462282382064,2
100001050,1,1,43,2,147259,1,1,0.3719568558310899,2.336172045244492,-0.318990824770168,2
100001051,1,1,48,2,161116,1,1,0.6626794772798328,2.552080577349038,-0.1019108025038673,2
100001052,0,0,61,2,139380,1,1,1.7200986719854208,1.0559098679015186,2.2586704354664726,2
100001053,0,1,48,2,213768,2,2,3.272210352168554,2.0085254407293673,-0.4963389744781969,2
100001054,0,0,68,2,125903,1,2,2.268532507246861,1.1682862259634677,2.3467059152055683,2
100001055,1,1,62,2,163940,1,1,1.0191108376077045,2.9903893659958656,0.6229231040692319,2
100001056,1,1,56,2,173378,2,2,2.2824148166637426,2.910543062733402,-0.5839852564566697,2
100001057,1,1,53,2,126847,1,1,0.33923204336158824,2.5462402936754494,0.2725418539419134,2
100001058,0,1,33,3,166712,1,2,1.7767440687451979,2.3294408273940954,-0.1673964301866404,2
100001059,1,1,60,2,189166,1,1,1.2909394294571241,3.0472094936828067,0.43736516786474133,2
100001060,1,1,47,2,161714,1,1,0.6418207576501679,2.526197785063537,-0.15397076399461165,2
100001061,0,1,25,3,214364,2,2,2.918713170485034,2.4040253406174505,-1.2798112303566254,2
100001062,0,0,64,2,184680,1,1,2.3586116665764365,1.3583330925654136,2.2712663535348963,2
100001063,0,0,73,2,214732,2,1,3.67043196533188,1.866574869412907,2.105524864293687,2
100001064,0,1,66,2,152527,1,1,1.6206758041376508,2.2147662569617395,1.5098976938762472,2
100001065,1,1,76,3,170366,2,1,2.315148891918445,4.631240876287519,1.2185408979247252,2
100001066,1,1,60,2,194532,2,1,2.078051220098341,3.1694519620583423,-0.11801383843574505,2
100001067,1,1,57,2,125883,1,2,0.9725833369152771,2.627035703621253,0.16489985977317786,2
100001068,0,1,30,3,131242,1,2,1.2511023135686314,2.076215501212473,-0.20691095050342478,2
100001069,0,1,43,2,159880,2,1,1.9036395306929643,1.648439376649079,-0.25664084109992125,2
100001070,0,0,57,2,165519,1,2,2.5083107326389347,1.0210249266338132,1.646232172066492,2
100001071,0,1,51,2,149653,1,1,1.2339598763387685,1.747947879310076,0.7356032330248446,2
100001072,1,1,61,2,134102,1,1,0.60694235854397,2.8251660598022448,0.6715918876290738,2
100001073,0,0,64,2,159378,2,2,3.3131622830762675,1.3015315380722032,1.493690234582766,2
100001074,0,1,41,2,205476,2,1,2.43355975905891,1.7996966040935403,-0.5080342596865485,2
100001075,0,1,43,2,280566,2,2,3.992010042081028,2.1700771109804298,-0.9693613135538263,2
100001076,0,1,67,3,71823,0,2,0.6221070376720742,2.828548494032147,2.464772148937165,2
100001077,1,1,71,3,211572,2,1,2.715924294096248,4.672521757654598,0.8260578947988901,2
100001078,0,0,59,2,136123,1,1,1.6170439722694911,0.9850263069974854,2.1709855715620763,2
100001079,0,1,60,2,176372,1,1,1.7761108166029074,2.1459541706254854,1.1221255424501344,2
100001080,1,1,60,2,128271,1,1,0.5050364779489045,2.7693507436871116,0.6401402108852248,2
100001081,1,1,45,2,169020,2,2,1.958358458555275,2.561487081728378,-1.1395618765574693,2
100001082,0,0,63,2,122267,1,2,2.0902622334002623,1.0050563938478583,2.1036760999003716,2
100001083,0,1,38,3,169324,2,2,2.633455631507859,2.5938908180776443,-0.4475802552718611,2
100001084,1,1,46,2,192561,2,1,1.7192906701180273,2.7391762497169254,-0.8401461144867747,2
100001085,0,1,55,2,145781,1,2,1.8279877939437574,1.8160310216621451,0.6383896811834378,2
100001086,0,1,50,2,135376,1,1,1.0206056866839819,1.6543533597082951,0.7332920629025264,2
100001087,1,1,30,3,169002,2,2,1.7828093713368507,3.1963455544901724,-1.5026815833478917,2
100001088,0,0,63,2,128469,1,2,2.1654352528085448,1.034867293805955,2.0850471820257033,2
100001089,0,0,67,2,135567,1,1,1.7879511492744327,1.2270678591620987,2.5943815931243437,2
100001090,1,1,54,2,170644,2,2,2.1812158347813217,2.8435653236325664,-0.6713781310374316,2
100001091,0,0,71,2,192360,2,1,3.3234287630150723,1.7076182738108927,2.080349791270766,2
100001092,1,1,32,3,133235,1,2,0.6485765020970811,2.9963102273947255,-0.7409785808177801,2
100001093,1,1,45,2,260847,2,2,3.117341136185202,2.988596646792023,-1.434482700455704,2
100001094,0,0,65,2,285647,2,2,4.92722720102446,1.9199962051370363,1.1416276651090809,2
100001095,0,0,62,2,164816,2,1,2.7636214681189757,1.3080236084679118,1.699486983268265,2
100001096,1,1,28,3,130148,0,2,-0.20844850206378981,2.7653702518244914,-0.3996875106588632,2
100001097,0,0,65,2,129838,1,1,1.6642719877429428,1.141403117501524,2.5102417852148746,2
100001098,0,0,57,2,281647,2,1,4.130185022097204,1.6975473698242252,1.0594251246349597,2
100001099,1,1,48,2,157305,1,2,1.1448663942866417,2.5054756063926216,-0.4002991772965057,2
100001100,1,1,71,3,163654,1,1,1.3704730448338693,4.358964689693083,1.5269411254727965,2
100001101,0,0,38,1,82398,1,1,0.2622602918454798,-0.9846824660266184,0.83080653060309,3
100001102,0,1,40,1,107710,1,1,0.2547025407218792,0.13745373686246698,-0.11723786738492241,0
100001103,0,0,49,1,122346,1,1,1.0221405078391121,-0.46593768571570987,1.27763442726621,0
100001104,0,1,32,1,155540,2,1,1.399530431569214,0.2126761109599811,-1.2304787199987473,0
100001105,0,0,45,1,127572,1,1,0.9950372957644763,-0.5626711716319581,1.0517485889013012,0
100001106,0,0,40,1,154031,2,1,1.9382672032117056,-0.49555336416542206,0.16466232146684337,0
100001107,0,0,66,2,164931,2,2,3.4094790427515393,1.3941829972935098,1.5888416870144981,2
100001108,0,0,38,1,123003,1,2,1.333039589625534,-0.8333913028747141,0.3781323080428989,0
100001109,0,1,20,1,89605,1,1,-0.44078346363705706,-0.5514448887861753,-1.1039062515505182,1
100001110,0,0,48,1,117721,1,1,0.9361485573648552,-0.5163586167436525,1.2420216748255957,0
100001111,0,1,46,2,168904,2,1,2.062318927358593,1.788958338909438,-0.11840403561222475,2
100001112,0,0,32,1,137576,2,2,2.100459162854257,-0.8510338074049492,-0.5220050262811019,0
100001113,0,0,54,1,111274,1,1,0.9908915424784548,-0.36370320918032784,1.5778260493684941,0
100001114,0,1,24,1,94249,2,2,0.9899321354906236,-0.34951615941021996,-1.7706953929790512,0
100001115,0,1,27,1,180940,2,1,1.6001749594724626,0.18063737944529404,-1.5719327058458992,0
100001116,0,0,57,1,125032,1,2,1.792324907556391,-0.24641111420065745,1.3683258127787956,0
100001117,0,0,38,1,138011,2,1,1.6821021307129076,-0.6282770257505614,0.11465419411728976,0
100001118,0,0,40,1,144850,1,1,1.0913395128560675,-0.6319186667611119,0.7371410567572144,0
100001119,0,1,20,1,107270,1,2,0.33687327076580464,-0.5057391774368828,-1.4814130842840154,0
100001120,0,0,36,1,113405,2,2,1.8809866477707655,-0.8401008544683094,-0.2321722100376574,0
100001121,0,0,47,1,137338,1,2,1.7149279162519977,-0.49175669852210535,0.8060735540736927,0
100001122,0,0,64,2,125119,0,2,1.4024653855925457,0.9598894959815443,2.69643521390176,2
100001123,0,0,42,1,159745,2,2,2.6061009642750324,-0.4432016301410933,-0.06761868418362524,0
100001124,0,0,44,1,181262,2,2,2.924896259463028,-0.2828146440671991,-0.03246079957956369,0
100001125,0,1,30,1,90500,2,2,1.0741523673326248,-0.1828912722972554,-1.4416551337575692,0
100001126,0,0,37,1,102733,1,1,0.4824803626297012,-0.9162709356534218,0.7186934664167908,0
100001127,0,0,42,1,135493,1,2,1.572564451551219,-0.6507859006987146,0.5517644803468796,0
100001128,0,1,62,2,169044,1,1,1.6998705987251264,2.181791735470531,1.2627941652317025,2
100001129,0,0,49,1,178549,1,2,2.2796403382893673,-0.23894600605674707,0.7790805500295279,0
100001130,0,0,52,1,159716,1,2,2.1090772845463652,-0.2349358459219263,0.9974985656861035,0
100001131,0,1,36,1,170118,2,1,1.6607858125792156,0.4064285415475378,-1.0616317095295251,0
100001132,0,0,49,1,143886,0,1,0.5551852351230997,-0.4570002976690263,1.7546745076850707,3
100001133,0,0,42,1,130164,2,2,2.224452785932501,-0.5782146062430756,0.030833456455718583,0
100001134,0,0,38,1,114476,1,1,0.6498937062952547,-0.8301291443943356,0.7349429125192569,0
100001135,0,0,50,1,126143,1,1,1.0742847533109834,-0.4121040398320435,1.3256282715453973,0
100001136,0,1,34,1,129654,2,2,1.6570842728342023,0.12160171642153941,-1.3565146367473329,0
100001137,0,0,43,1,123202,1,2,1.4335601888761345,-0.6754772050363456,0.646481868479788,0
100001138,0,0,40,1,160524,1,1,1.2784269430115525,-0.555680760982191,0.6912634312694634,0
100001139,0,0,56,2,126906,1,1,1.3942918978451913,0.8627455207576825,2.058979388771122,2
100001140,0,0,41,1,143994,2,2,2.3728310955755982,-0.5432448229213181,-0.06465074942140533,0
100001141,0,1,30,1,123517,2,2,1.4838812284242926,-0.02715080027177313,-1.5447910271134788,0
100001142,0,1,28,1,129055,1,2,0.7843219498648042,-0.1580976336198002,-1.1275123751873466,0
100001143,0,0,64,2,136312,0,2,1.5320478478659467,1.0155796929401257,2.6653433734038967,2
100001144,0,0,67,2,112486,1,2,2.0212297899763167,1.0926013714098413,2.3602487946902606,2
100001145,0,0,37,1,152401,2,1,1.8250285501055463,-0.58681560768536,0.02257357794497931,0
100001146,0,0,31,1,157453,2,1,1.7501766135112804,-0.7451826786261581,-0.3077108077547106,0
100001147,0,0,32,1,142870,2,2,2.1467511987974373,-0.8200377463361499,-0.5304791907143138,0
100001148,0,1,52,2,137231,1,2,1.612509784550196,1.697207903041661,0.5247168009574571,2
100001149,0,1,31,1,104406,1,1,-0.022993125992650448,-0.14199639426933972,-0.5660504899801121,1
100001150,0,0,36,1,145385,2,1,1.7098685043408748,-0.6486711010245142,-0.005779500321267357,0
100001151,0,1,32,1,146519,2,1,1.256849135964528,0.17966598512787085,-1.1895293132796385,0
100001152,0,0,51,1,126227,1,2,1.647551392690518,-0.4161235181129764,1.0592548091318055,0
100001153,0,0,47,1,112227,2,1,1.5407368924928777,-0.46799978256825403,0.6784664485807492,0
100001154,0,1,34,1,110145,1,2,0.675405982285662,-0.06143648508901721,-0.7490384240292464,0
100001155,0,1,46,2,149419,1,1,1.0653904429663739,1.610860414825433,0.4954575871704052,2
100001156,0,1,42,1,176646,1,1,1.1439897291946752,0.5270911696443163,-0.22274091239989197,0
100001157,0,0,39,1,91019,2,1,1.0844626040620877,-0.8079565954363234,0.3294057019945182,0
100001158,0,0,50,1,169579,1,2,2.1714441897821395,-0.24474209326804336,0.8677471555444676,0
100001159,0,0,42,1,142305,1,2,1.63992921547555,-0.6133233194338749,0.5376198795151453,0
100001160,0,1,36,1,130602,1,1,0.4184466004578842,0.1328617055175331,-0.3865146060264309,0
100001161,0,1,18,1,98992,1,1,-0.39881999183871314,-0.5589958224888957,-1.2261473332618829,1
100001162,0,0,35,1,181926,2,2,2.702976838332222,-0.5455766184910753,-0.4963836383487115,0
100001163,0,0,38,1,152864,1,2,1.6793561851321448,-0.6850097000090106,0.2949299716352992,0
100001164,0,0,39,1,135837,2,2,2.208745120800387,-0.637172011555333,-0.13693627636778702,0
100001165,0,1,24,1,121757,0,2,-0.1375479772023854,-0.4049927231654035,-0.7678368783652396,1
100001166,0,0,41,1,182274,1,1,1.5609593470636915,-0.41952209771388055,0.6800200541938342,0
100001167,0,0,36,1,149040,2,2,2.30541661392715,-0.6664890491164476,-0.33609517528607885,0
100001168,0,0,37,1,154196,2,2,2.393365878663035,-0.612125280532677,-0.30021638701018,0
100001169,0,1,45,2,135332,1,1,0.8550474370612646,1.517959279726757,0.49228143437172245,2
100001170,0,0,41,1,134200,2,2,2.230503610995308,-0.5829891694231757,-0.02541957146755633,0
100001171,0,0,36,1,177171,2,2,2.6602746795272205,-0.5355848234725588,-0.42636302356919836,0
100001172,0,0,38,1,115964,0,2,0.4822043766427248,-0.9501871773662423,0.956588537886846,0
100001173,0,0,38,1,136871,0,1,0.18781386601600045,-0.8153783015665419,1.2116950871513656,3
100001174,0,1,53,2,159559,2,2,2.6267329342508714,1.9317834501392526,-0.028609705593967222,2
100001175,0,0,35,1,113878,1,2,1.1078662626335187,-0.9541319702280359,0.26731918410429156,0
100001176,0,0,48,1,171203,2,2,2.8583160259804172,-0.19841336012784463,0.22252790564986144,0
100001177,0,0,36,1,102180,1,2,0.9811789838475462,-0.9775653988768963,0.3581240712887951,0
100001178,0,1,22,1,116844,2,1,0.6331502797507575,-0.2558381164105203,-1.6101184764667649,0
100001179,0,0,35,1,139844,2,2,2.1583836614270786,-0.7371311576943377,-0.35563581668062755,0
100001180,0,0,42,1,156431,0,1,0.5243037942741509,-0.6022891034657141,1.3594078161896426,3
100001181,0,0,39,1,116137,0,1,-0.05721618982163233,-0.8795065850804283,1.3333059633951225,3
100001182,0,0,31,1,143081,1,1,0.8229670948954906,-0.9011088267851072,0.2875745931619841,0
100001183,0,0,33,1,155870,2,2,2.3133763609394804,-0.7228791455325785,-0.5113472412830654,0
100001184,0,1,31,1,106924,0,1,-0.7351089171600467,-0.2199587743088201,-0.02580797866959546,1
100001185,0,0,42,1,102133,1,1,0.5549059611664755,-0.7564815974528873,0.9970927513444348,0
100001186,0,0,61,2,145227,0,1,0.9910311048661968,1.0117388904907267,2.8127231969155697,2
100001187,0,0,38,1,159500,2,2,2.472425842845868,-0.5537334073315527,-0.2603431663636468,0
100001188,0,0,33,1,98498,0,1,-0.4238233067134249,-1.1417497736575966,1.0781269271814289,3
100001189,0,0,48,1,159714,1,2,1.981479497530558,-0.3452719677355891,0.8027428096571565,0
100001190,0,0,31,1,121852,0,1,-0.17457174188019048,-1.093962811329957,0.8981449325946247,3
100001191,0,0,52,1,141271,2,2,2.5614935030246935,-0.2128361987012101,0.5327905889874984,0
100001192,0,1,27,1,123213,1,2,0.6571490937434777,-0.20616278227619533,-1.1484876981061427,0
100001193,0,0,40,1,143723,2,1,1.7553108389594503,-0.5270888143271173,0.2197304887466455,0
100001194,0,0,34,1,112538,0,1,-0.22604255146046653,-1.0453513136681944,1.0864273032853904,3
100001195,0,1,26,1,97932,2,2,1.0343821067462102,-0.25678737013835234,-1.657793708226719,0
100001196,0,0,30,1,154003,0,1,0.20707335629111231,-0.9744080671369333,0.7429754068827861,3
100001197,0,0,53,1,177179,1,1,1.754532420607354,-0.07348206019469294,1.3325420795263347,0
100001198,0,0,45,1,128052,1,2,1.5047959107205524,-0.5810635352869208,0.7506258415578959,0
100001199,0,0,32,1,114617,2,1,1.1975389397043388,-0.9032179497359969,-0.10321050181030929,0
100001200,0,0,35,1,182822,2,2,2.6916214321713596,-0.5343727485653301,-0.4898441105775409,0
100001201,0,1,26,1,177215,1,2,1.314497330023169,0.01505308212382964,-1.3738001710747174,0
100001202,0,0,30,1,110929,1,1,0.3796170432527506,-1.0764817205615125,0.3444961852111348,0
100001203,0,0,37,1,111821,1,1,0.5518272241707894,-0.8599190897809588,0.708351527912348,0
100001204,0,0,32,1,97306,2,1,0.974705625898785,-0.9823867133501643,-0.04580746056748793,0
100001205,0,1,40,1,157231,1,1,0.821975466402608,0.3857170536676877,-0.2522887096647522,0
100001206,0,0,44,1,126906,0,2,0.7392335717895282,-0.7113154762132263,1.2436859684857187,0
100001207,0,0,43,1,133243,1,2,1.5191976049898488,-0.6160160349848639,0.6313081093792692,0
100001208,0,0,51,1,112250,1,1,0.8772448852486444,-0.4325061524560434,1.4412038473881736,0
100001209,0,0,37,1,104349,0,1,-0.26980731773681077,-0.9894913399521675,1.2737944252856657,3
100001210,0,0,33,1,151421,1,2,1.5175689290886036,-0.8345635361191992,0.04950881556942907,0
100001211,0,1,32,1,178081,2,1,1.621776329090734,0.3368467605060119,-1.277007073507268,0
100001212,0,0,35,1,110181,0,2,0.3156262092073663,-1.0604794838486655,0.828221486332535,0
100001213,0,1,30,1,113012,1,1,0.02494140692333437,-0.12061073896868167,-0.6304175902654489,1
100001214,0,1,35,1,154585,2,2,1.950100527524839,0.2817657494231668,-1.365648403224914,0
100001215,0,0,40,1,144704,2,1,1.7546071921569144,-0.5184634859796168,0.22201686345512175,0
100001216,0,0,37,1,141632,2,2,2.2050917963732344,-0.6613430181891897,-0.24752424181017604,0
100001217,0,0,37,1,105055,1,2,1.0168280923239055,-0.9265119015089335,0.4110977537247652,0
100001218,0,0,37,1,124597,1,2,1.2644044985301006,-0.83590593214868,0.34794845738681346,0
100001219,0,0,53,1,160164,2,1,2.248441475304033,-0.05200969244424841,0.8535000109908484,0
100001220,0,0,34,1,151754,2,1,1.702735889158015,-0.6668429142134381,-0.1137550566476387,0
100001221,0,0,51,1,155551,1,1,1.4193707604330168,-0.22973914928954808,1.303958982774655,0
100001222,0,1,26,1,94986,1,2,0.2576621038282181,-0.36151742619950034,-1.1018136629979078,0
100001223,0,0,34,1,175800,0,1,0.5600068141251278,-0.747253546769345,0.8884026383025276,0
100001224,0,0,51,1,126246,2,1,1.7685694054867622,-0.2686612843334119,0.8600648014830952,0
100001225,0,0,33,1,116261,1,2,1.0620785987772459,-0.9944616746025838,0.16730320678688934,0
100001226,0,1,32,1,117796,0,2,-0.039796209008032685,-0.1694190196206092,-0.320965036921107,1
100001227,0,0,39,1,115363,1,1,0.6285878675460863,-0.7784298615958833,0.8075411651973512,0
100001228,0,0,53,1,169076,1,1,1.6330816124389005,-0.10521646236238728,1.3665359262083459,0
100001229,0,0,34,1,97474,2,2,1.5673215145137334,-0.954210232862022,-0.2581075117950988,0
100001230,0,0,37,1,140341,1,2,1.4571670460864086,-0.7608300555092138,0.2998550402515133,0
100001231,0,1,28,1,114503,1,1,-0.01302966404910187,-0.17101136766143019,-0.7354945481298293,1
100001232,0,1,25,1,102937,1,2,0.3295849326117153,-0.3531923752265355,-1.1774795371399274,0
100001233,0,0,36,1,151781,2,2,2.3007403637095343,-0.6415477118278686,-0.3285807255798225,0
100001234,0,1,36,1,123133,1,2,0.8386235675791774,0.07416051183943778,-0.6665724777416171,0
100001235,0,0,35,1,118879,1,2,1.1354806148506469,-0.9198481205525435,0.2660102493834152,0
100001236,0,1,21,1,158683,1,1,0.38356481956504,-0.1779128103899917,-1.2440803202243849,0
100001237,0,1,29,1,107514,1,2,0.4769939877199162,-0.20980053407747337,-0.9816563432649946,0
100001238,0,0,60,2,193879,1,1,2.2778650473749984,1.3123012490049826,2.075745559101018,2
100001239,0,0,45,1,135043,1,1,1.0097476701066723,-0.5032139763132758,1.0608219769290141,0
100001240,0,1,56,2,108559,0,1,0.003166344286994599,1.6446901150931108,1.7124280089792832,2
100001241,0,1,30,1,121038,1,2,0.6694183105228847,-0.11616106937648756,-0.9721791418186055,0
100001242,0,0,52,1,151947,2,2,2.666562238675468,-0.15396595610023447,0.5108336125160653,0
100001243,0,1,26,1,118820,1,1,-0.011522185297364746,-0.20945061946865087,-0.8512310997220772,1
100001244,0,0,43,1,121517,1,1,0.7888448955651032,-0.625512414747057,1.0012313256181016,0
100001245,0,0,34,1,113572,1,1,0.47973095575294133,-0.9349803319797776,0.556039953360913,0
100001246,0,1,22,1,131170,1,2,0.610549760667,-0.31092293169233587,-1.4226640916863775,0
100001247,0,0,42,1,92430,0,1,-0.3285643252163139,-0.885975196814146,1.5836943181526797,3
100001248,0,0,38,1,124554,0,1,-0.0134766782655049,-0.8584382080700533,1.270297776256229,3
100001249,0,1,29,1,115988,1,2,0.5774307812229506,-0.16836272264105884,-1.0061645278625855,0
100001250,0,0,44,1,107301,1,2,1.1870888740819883,-0.6977406866957624,0.7785152630207663,0
100001251,0,1,29,1,103767,2,1,0.5848850597262301,-0.09053636391731026,-1.1830468113006773,0
100001252,0,0,44,1,141493,1,2,1.6201154706995213,-0.5391638807088635,0.66808722847065,0
100001253,0,0,38,1,154339,1,2,1.6442438542003333,-0.6614683546493061,0.31251765674635135,0
100001254,0,1,26,1,112369,0,1,-0.8231818259754968,-0.3333700361010223,-0.2878575796590724,1
100001255,0,0,53,1,158193,1,1,1.4787191198264342,-0.15055679705669897,1.4085542607796018,0
100001256,0,0,43,1,143734,1,1,1.0638116530233148,-0.5204861672603619,0.9321382922219223,0
100001257,0,0,33,1,121890,1,1,0.5551179835127092,-0.9245857041111413,0.47968063759697765,0
100001258,0,0,52,1,127609,0,1,0.34229866743322174,-0.41794615183478795,1.9958737998216007,3
100001259,0,1,26,1,94650,0,2,-0.49189475023437823,-0.45231369674620187,-0.5518150700625448,1
100001260,0,0,38,1,175504,2,1,2.072694083442599,-0.42823730815057603,0.028567914693550172,0
100001261,0,0,47,1,165495,1,2,1.9887516431121892,-0.33547158310763703,0.7495292335697659,0
100001262,0,1,26,1,120389,1,1,-0.002963688887600663,-0.1986618521684164,-0.8515980683914811,1
100001263,0,1,36,1,165340,1,1,0.7979820265279468,0.31272453843049614,-0.47360664602222263,0
100001264,0,0,36,1,119804,1,1,0.5936447409925385,-0.8419732550820229,0.6452597935480533,0
100001265,0,0,57,2,154344,2,1,2.413582907822216,1.13953884203522,1.5139338243425076,2
100001266,0,1,31,1,106266,2,2,1.21308629340287,-0.05343181472514419,-1.4053949334767688,0
100001267,0,0,45,1,136129,1,1,1.0067878649321151,-0.4929883784812694,1.064259236071269,0
100001268,0,0,40,1,151914,2,1,1.8144627381613745,-0.47525883896210264,0.21180141046728043,0
100001269,0,1,21,1,121473,1,1,-0.10872842992510474,-0.343952922291278,-1.1151607757122344,1
100001270,0,0,46,1,127147,1,2,1.4732961122914938,-0.5415563131370239,0.8238173417370172,0
100001271,0,0,35,1,125387,1,2,1.1965916401790602,-0.8830491794001802,0.25384623042121124,0
100001272,0,1,31,1,139490,0,2,0.18511891478413003,-0.09081890620998823,-0.4322666160515103,0
100001273,0,0,51,1,124990,1,2,1.5594515465890422,-0.399372584617025,1.0933469339632744,0
100001274,0,1,21,1,101471,2,1,0.35741762431399704,-0.3394588847510976,-1.588738445112226,0
100001275,0,0,48,1,155708,1,1,1.3198521807302583,-0.30994690473755393,1.1598016887136149,0
100001276,0,0,48,1,142345,1,2,1.7088515859096416,-0.40947844656286164,0.8807181745915342,0
100001277,0,0,68,2,148675,0,1,1.1418571722020239,1.256844620205194,3.190659259614594,2
100001278,0,1,45,2,116484,1,2,1.1097767843719242,1.4131086916662259,0.25783971212995804,2
100001279,0,0,35,1,150237,2,2,2.230543262922609,-0.6704691058709636,-0.3644939094266923,0
100001280,0,1,22,1,100273,1,2,0.19783052393452852,-0.4475672481771336,-1.3139765063400528,0
100001281,0,0,44,1,122292,0,1,0.07646588085249635,-0.6808467462557033,1.5999828520480741,3
100001282,0,0,52,1,159216,1,1,1.452488875967343,-0.1711298142900117,1.3595900921253867,0
100001283,0,0,48,1,130082,1,2,1.5489290810835736,-0.4649187910233816,0.9222417393418734,0
100001284,0,0,33,1,139547,1,2,1.3225025555960435,-0.8757594349426632,0.1064257429288715,0
100001285,0,1,35,1,122895,1,1,0.22271893339271612,0.0900977311694967,-0.38279547236913086,1
100001286,0,1,64,2,154549,1,1,1.4674014053847235,2.204713431711642,1.4538098881471546,2
100001287,0,0,58,1,149315,0,2,1.2983190069043222,-0.16808554727351815,1.924123715653642,0
100001288,0,1,24,1,118101,0,2,-0.257564580420083,-0.3990629486273847,-0.7253998928379345,1
